Date,OIL,GOLD,USDIDR,SP500,IHSG,VIX,CPI,BI_rate,US_rate
11/5/2012,85.65000153,1682.199951,9469.200195,1417.26001,4302.771484,18.42000008,4.279514269,5.75,0.16
11/6/2012,88.70999908,1714.099976,9591.400391,1428.390015,4314.097168,17.57999992,4.279514269,5.75,0.16
11/7/2012,84.44000244,1713.199951,9591,1394.530029,4350.254395,19.07999992,4.279514269,5.75,0.16
11/8/2012,85.08999634,1725.400024,9575.700195,1377.51001,4327.699707,18.48999977,4.279514269,5.75,0.16
11/9/2012,86.06999969,1730.300049,9601.799805,1379.849976,4333.47168,18.61000061,4.279514269,5.75,0.16
11/12/2012,85.56999969,1730.300049,9443.599609,1380.030029,4318.422363,16.68000031,4.279514269,5.75,0.16
11/13/2012,85.37999725,1724.199951,9590.099609,1374.530029,4331.915527,16.64999962,4.279514269,5.75,0.16
11/14/2012,86.31999969,1729.5,9595.400391,1355.48999,4351.114746,17.92000008,4.279514269,5.75,0.16
11/15/2012,85.44999695,1713.300049,9595.299805,1353.329956,4351.114746,17.98999977,4.279514269,5.75,0.16
11/16/2012,86.66999817,1714.300049,9595.5,1359.880005,4351.114746,16.40999985,4.279514269,5.75,0.16
11/19/2012,89.27999878,1734,9624.950195,1386.890015,4313.270996,15.23999977,4.279514269,5.75,0.16
11/20/2012,86.75,1723.199951,9600.299805,1387.810059,4312.198242,15.07999992,4.279514269,5.75,0.16
11/21/2012,87.37999725,1727.900024,9603.900391,1391.030029,4317.108398,15.31000042,4.279514269,5.75,0.16
11/22/2012,87.37999725,1727.900024,9605.5,1391.030029,4335.758301,15.31000042,4.279514269,5.75,0.16
11/23/2012,88.27999878,1751.300049,9598,1409.150024,4348.638672,15.14000034,4.279514269,5.75,0.16
11/26/2012,87.73999786,1749.5,9612.450195,1406.290039,4374.998535,15.5,4.279514269,5.75,0.16
11/27/2012,87.18000031,1742.199951,9571.099609,1398.939941,4337.340332,15.92000008,4.279514269,5.75,0.16
11/28/2012,86.48999786,1716.5,9571.700195,1409.930054,4304.655762,15.51000023,4.279514269,5.75,0.16
11/29/2012,88.06999969,1727.199951,9571.5,1415.949951,4318.91748,15.06000042,4.279514269,5.75,0.16
11/30/2012,88.91000366,1710.900024,9571.400391,1416.180054,4275.974609,15.86999989,4.279514269,5.75,0.16
12/3/2012,89.08999634,1719.599976,9569,1409.459961,4302.276855,16.63999939,4.279514269,5.75,0.16
12/4/2012,88.5,1694.400024,9569,1407.050049,4269.485352,17.12000084,4.279514269,5.75,0.16
12/5/2012,87.87999725,1692.400024,9573.599609,1409.280029,4286.672852,16.45999908,4.279514269,5.75,0.16
12/6/2012,86.26000214,1700.300049,9570.799805,1413.939941,4292.437988,16.57999992,4.279514269,5.75,0.16
12/7/2012,85.93000031,1704,9580.900391,1418.069946,4290.628906,15.89999962,4.279514269,5.75,0.16
12/10/2012,85.55999756,1713,9612.450195,1418.550049,4302.441895,16.04999924,4.279514269,5.75,0.16
12/11/2012,85.79000092,1708.199951,9600.799805,1427.839966,4317.749512,15.56999969,4.279514269,5.75,0.16
12/12/2012,86.76999664,1716.599976,9606.099609,1428.47998,4337.359375,15.94999981,4.279514269,5.75,0.16
12/13/2012,85.88999939,1695.599976,9601.799805,1419.449951,4320.020508,16.55999947,4.279514269,5.75,0.16
12/14/2012,86.73000336,1695.800049,9606.099609,1413.579956,4308.694824,17,4.279514269,5.75,0.16
12/17/2012,87.19999695,1697,9612.450195,1430.359985,4315.688477,16.34000015,4.279514269,5.75,0.16
12/18/2012,87.93000031,1669.5,9611.799805,1446.790039,4301.269043,15.56999969,4.279514269,5.75,0.16
12/19/2012,89.51000214,1666.5,9615.700195,1435.810059,4275.692383,17.36000061,4.279514269,5.75,0.16
12/20/2012,90.12999725,1644.900024,9622.299805,1443.689941,4254.650391,17.67000008,4.279514269,5.75,0.16
12/21/2012,88.66000366,1659.099976,9624,1430.150024,4250.048828,17.84000015,4.279514269,5.75,0.16
12/24/2012,88.61000061,1658.599976,9610,1426.660034,4250.048828,17.84000015,4.279514269,5.75,0.16
12/25/2012,88.61000061,1658.599976,9632.799805,1426.660034,4250.048828,17.84000015,4.279514269,5.75,0.16
12/26/2012,90.98000336,1659.800049,9630.5,1419.829956,4274.927734,19.47999954,4.279514269,5.75,0.16
12/27/2012,90.87000275,1662.599976,9629,1418.099976,4281.694336,19.46999931,4.279514269,5.75,0.16
12/28/2012,90.80000305,1654.900024,9633.900391,1402.430054,4316.518555,22.71999931,4.279514269,5.75,0.16
12/31/2012,91.81999969,1674.800049,9612.450195,1426.189941,4316.518555,18.02000046,4.279514269,5.75,0.16
1/1/2013,91.81999969,1674.800049,9609,1426.189941,4316.518555,18.02000046,6.412494579,5.75,0.14
1/2/2013,93.12000275,1687.900024,9609,1462.420044,4346.305664,14.68000031,6.412494579,5.75,0.14
1/3/2013,92.91999817,1673.699951,9622.5,1459.369995,4399.086914,14.56000042,6.412494579,5.75,0.14
1/4/2013,93.08999634,1648.099976,9626.299805,1466.469971,4409.848633,13.82999992,6.412494579,5.75,0.14
1/7/2013,93.19000244,1645.5,9770,1461.890015,4392.208008,13.78999996,6.412494579,5.75,0.14
1/8/2013,93.15000153,1661.5,9639.099609,1457.150024,4397.374023,13.61999989,6.412494579,5.75,0.14
1/9/2013,93.09999847,1654.800049,9641.200195,1461.02002,4362.758301,13.81000042,6.412494579,5.75,0.14
1/10/2013,93.81999969,1677.300049,9632.099609,1472.119995,4317.196777,13.48999977,6.412494579,5.75,0.14
1/11/2013,93.55999756,1660,9631.700195,1472.050049,4305.744629,13.35999966,6.412494579,5.75,0.14
1/14/2013,94.13999939,1668.900024,9612.450195,1470.680054,4382.327148,13.52000046,6.412494579,5.75,0.14
1/15/2013,93.27999878,1683.400024,9606.799805,1472.339966,4400.65332,13.55000019,6.412494579,5.75,0.14
1/16/2013,94.23999786,1682.699951,9621.599609,1472.630005,4410.79248,13.42000008,6.412494579,5.75,0.14
1/17/2013,95.48999786,1690.400024,9626.200195,1480.939941,4398.211914,13.56999969,6.412494579,5.75,0.14
1/18/2013,95.55999756,1686.599976,9621.799805,1485.97998,4465.310059,12.46000004,6.412494579,5.75,0.14
1/21/2013,95.55999756,1686.599976,9682,1485.97998,4439.80127,12.46000004,6.412494579,5.75,0.14
1/22/2013,96.23999786,1692.800049,9589.400391,1492.560059,4416.375488,12.43000031,6.412494579,5.75,0.14
1/23/2013,95.23000336,1686.300049,9591.599609,1494.810059,4418.554688,12.46000004,6.412494579,5.75,0.14
1/24/2013,95.94999695,1669.5,9596.900391,1494.819946,4418.554688,12.68999958,6.412494579,5.75,0.14
1/25/2013,95.87999725,1656.400024,9597.5,1502.959961,4437.425293,12.89000034,6.412494579,5.75,0.14
1/28/2013,96.44000244,1652.400024,9612.450195,1500.180054,4416.764648,13.56999969,6.412494579,5.75,0.14
1/29/2013,97.56999969,1660.699951,9649.799805,1507.839966,4438.856934,13.31000042,6.412494579,5.75,0.14
1/30/2013,97.94000244,1679.900024,9650,1501.959961,4452.802246,14.31999969,6.412494579,5.75,0.14
1/31/2013,97.48999786,1660.599976,9659.700195,1498.109985,4453.529785,14.27999973,6.412494579,5.75,0.14
2/1/2013,97.76999664,1669.400024,9669.900391,1513.170044,4481.459473,12.89999962,6.412494579,5.75,0.15
2/4/2013,96.16999817,1675.300049,9612.450195,1495.709961,4490.390625,14.67000008,6.412494579,5.75,0.15
2/5/2013,96.63999939,1672.400024,9642.700195,1511.290039,4479.266602,13.72000027,6.412494579,5.75,0.15
2/6/2013,96.62000275,1677.699951,9647.900391,1512.119995,4498.800781,13.40999985,6.412494579,5.75,0.15
2/7/2013,95.83000183,1670.400024,9682.099609,1509.390015,4502.972656,13.5,6.412494579,5.75,0.15
2/8/2013,95.72000122,1666,9666,1517.930054,4491.091797,13.02000046,6.412494579,5.75,0.15
2/11/2013,97.02999878,1648.199951,9612.450195,1517.01001,4503.071777,12.93999958,6.412494579,5.75,0.15
2/12/2013,97.51000214,1648.699951,9593.099609,1519.430054,4548.066406,12.64000034,6.412494579,5.75,0.15
2/13/2013,97.01000214,1644.199951,9617.700195,1520.329956,4571.390137,12.97999954,6.412494579,5.75,0.15
2/14/2013,97.30999756,1634.699951,9618.5,1521.380005,4588.494141,12.65999985,6.412494579,5.75,0.15
2/15/2013,95.86000061,1608.800049,9631.599609,1519.790039,4609.606445,12.46000004,6.412494579,5.75,0.15
2/18/2013,95.86000061,1608.800049,9645,1519.790039,4611.866211,12.46000004,6.412494579,5.75,0.15
2/19/2013,96.66000366,1603.599976,9652.599609,1530.939941,4601.883301,12.31000042,6.412494579,5.75,0.15
2/20/2013,94.45999908,1577.599976,9674.900391,1511.949951,4634.270996,14.68000031,6.412494579,5.75,0.15
2/21/2013,92.83999634,1578.199951,9655.5,1502.420044,4632.223633,15.22000027,6.412494579,5.75,0.15
2/22/2013,93.12999725,1572.400024,9674.5,1515.599976,4650.941895,14.17000008,6.412494579,5.75,0.15
2/25/2013,93.11000061,1586.199951,9684,1487.849976,4695.923828,18.98999977,6.412494579,5.75,0.15
2/26/2013,92.62999725,1615.199951,9676.400391,1496.939941,4662.849609,16.87000084,6.412494579,5.75,0.15
2/27/2013,92.76000214,1595.199951,9678.5,1515.98999,4716.231445,14.72999954,6.412494579,5.75,0.15
2/28/2013,92.05000305,1577.699951,9657.299805,1514.680054,4795.602051,15.51000023,6.412494579,5.75,0.15
3/1/2013,90.68000031,1571.900024,9633.799805,1518.199951,4811.425781,15.35999966,6.412494579,5.75,0.14
3/4/2013,90.12000275,1572.099976,9612.450195,1525.199951,4761.275391,14.01000023,6.412494579,5.75,0.14
3/5/2013,90.81999969,1574.599976,9677.5,1539.790039,4751.516602,13.47999954,6.412494579,5.75,0.14
3/6/2013,90.43000031,1574.599976,9663.799805,1541.459961,4824.495605,13.52999973,6.412494579,5.75,0.14
3/7/2013,91.55999756,1574.800049,9658.799805,1544.26001,4848.109863,13.06000042,6.412494579,5.75,0.14
3/8/2013,91.94999695,1576.599976,9663.900391,1551.180054,4874.305176,12.59000015,6.412494579,5.75,0.14
3/11/2013,92.05999756,1577.800049,9612.450195,1556.219971,4854.123047,11.56000042,6.412494579,5.75,0.14
3/12/2013,92.54000092,1591.5,9668.599609,1552.47998,4854.123047,12.27000046,6.412494579,5.75,0.14
3/13/2013,92.51999664,1588.300049,9668,1554.52002,4835.250977,11.82999992,6.412494579,5.75,0.14
3/14/2013,93.02999878,1590.599976,9661.799805,1563.22998,4786.180664,11.30000019,6.412494579,5.75,0.14
3/15/2013,93.44999695,1592.5,9673.400391,1560.699951,4819.136719,11.30000019,6.412494579,5.75,0.14
3/18/2013,93.73999786,1604.599976,9675.799805,1552.099976,4802.63916,13.35999966,6.412494579,5.75,0.14
3/19/2013,92.16000366,1611.300049,9682.5,1548.339966,4822.439453,14.39000034,6.412494579,5.75,0.14
3/20/2013,92.95999908,1607.5,9682.700195,1558.709961,4831.312012,12.67000008,6.412494579,5.75,0.14
3/21/2013,92.44999695,1613.800049,9695.200195,1545.800049,4802.479004,13.98999977,6.412494579,5.75,0.14
3/22/2013,93.70999908,1606.199951,9703.200195,1556.890015,4722.975586,13.56999969,6.412494579,5.75,0.14
3/25/2013,94.80999756,1604.599976,9612.450195,1551.689941,4799.477051,13.73999977,6.412494579,5.75,0.14
3/26/2013,96.33999634,1595.800049,9705,1563.77002,4842.330078,12.77000046,6.412494579,5.75,0.14
3/27/2013,96.58000183,1606.199951,9702.200195,1562.849976,4927.910645,13.14999962,6.412494579,5.75,0.14
3/28/2013,97.23000336,1594.800049,9694.799805,1569.189941,4940.793945,12.69999981,6.412494579,5.75,0.14
3/29/2013,97.23000336,1594.800049,9688.599609,1569.189941,4940.793945,12.69999981,6.412494579,5.75,0.14
4/1/2013,97.06999969,1600,9612.450195,1562.170044,4937.383301,13.57999992,6.412494579,5.75,0.15
4/2/2013,97.19000244,1575.099976,9715,1570.25,4957.058105,12.77999973,6.412494579,5.75,0.15
4/3/2013,94.44999695,1552.800049,9707.5,1553.689941,4981.271973,14.21000004,6.412494579,5.75,0.15
4/4/2013,93.26000214,1551.800049,9718.200195,1559.97998,4922.419434,13.89000034,6.412494579,5.75,0.15
4/5/2013,92.69999695,1575.400024,9720,1553.280029,4925.876465,13.92000008,6.412494579,5.75,0.15
4/8/2013,93.36000061,1572,9728.299805,1563.069946,4897.330566,13.18999958,6.412494579,5.75,0.15
4/9/2013,94.19999695,1586.199951,9719,1568.609985,4899.396484,12.84000015,6.412494579,5.75,0.15
4/10/2013,94.63999939,1558.300049,9690.400391,1587.72998,4877.285156,12.35999966,6.412494579,5.75,0.15
4/11/2013,93.51000214,1564.300049,9661.400391,1593.369995,4924.071777,12.23999977,6.412494579,5.75,0.15
4/12/2013,91.29000092,1501,9674.299805,1588.849976,4937.018066,12.06000042,6.412494579,5.75,0.15
4/15/2013,88.70999908,1360.599976,9683.5,1552.359985,4894.401367,17.27000046,6.412494579,5.75,0.15
4/16/2013,88.72000122,1386.800049,9683.400391,1574.569946,4945.060059,13.96000004,6.412494579,5.75,0.15
4/17/2013,86.68000031,1382.199951,9688.099609,1552.01001,4998.458008,16.51000023,6.412494579,5.75,0.15
4/18/2013,87.73000336,1392,9680.900391,1541.609985,5012.443359,17.55999947,6.412494579,5.75,0.15
4/19/2013,88.01000214,1395.300049,9684.900391,1555.25,4998.266113,14.97000027,6.412494579,5.75,0.15
4/22/2013,88.76000214,1421,9688,1562.5,4996.728027,14.39000034,6.412494579,5.75,0.15
4/23/2013,89.18000031,1408.599976,9688.700195,1578.780029,4975.136719,13.47999954,6.412494579,5.75,0.15
4/24/2013,91.43000031,1423.400024,9694.700195,1578.790039,5011.412109,13.60999966,6.412494579,5.75,0.15
4/25/2013,93.63999939,1461.800049,9688.799805,1585.160034,4994.328125,13.61999989,6.412494579,5.75,0.15
4/26/2013,93,1453.599976,9689.400391,1582.23999,4978.313477,13.60999966,6.412494579,5.75,0.15
4/29/2013,94.5,1467.400024,9612.450195,1593.609985,4999.557129,13.71000004,6.412494579,5.75,0.15
4/30/2013,93.45999908,1472.199951,9691.5,1597.569946,5033.875,13.52000046,6.412494579,5.75,0.15
5/1/2013,91.02999878,1446.300049,9694.099609,1582.699951,5060.72168,14.48999977,6.412494579,5.75,0.11
5/2/2013,93.98999786,1467.699951,9695,1597.589966,4993.851563,13.59000015,6.412494579,5.75,0.11
5/3/2013,95.61000061,1464.300049,9708.200195,1614.420044,4925.291504,12.85000038,6.412494579,5.75,0.11
5/6/2013,96.16000366,1468.099976,9612.450195,1617.5,4991.676758,12.65999985,6.412494579,5.75,0.11
5/7/2013,95.62000275,1449,9705.599609,1625.959961,5042.593262,12.82999992,6.412494579,5.75,0.11
5/8/2013,96.62000275,1473.900024,9705.599609,1632.689941,5089.137207,12.65999985,6.412494579,5.75,0.11
5/9/2013,96.38999939,1468.800049,9705,1626.670044,5089.137207,13.13000011,6.412494579,5.75,0.11
5/10/2013,96.04000092,1436.800049,9702,1633.699951,5105.737793,12.59000015,6.412494579,5.75,0.11
5/13/2013,95.16999817,1434.5,9709,1633.77002,5054.430664,12.55000019,6.412494579,5.75,0.11
5/14/2013,94.20999908,1424.699951,9708.700195,1650.339966,5081.742188,12.77000046,6.412494579,5.75,0.11
5/15/2013,94.30000305,1396.5,9708.099609,1658.780029,5089.682129,12.81000042,6.412494579,5.75,0.11
5/16/2013,95.16000366,1387.099976,9718.200195,1650.469971,5078.480469,13.06999969,6.412494579,5.75,0.11
5/17/2013,96.01999664,1364.900024,9720.5,1667.469971,5145.48291,12.44999981,6.412494579,5.75,0.11
5/20/2013,96.70999908,1384.300049,9731,1666.290039,5214.772949,13.02000046,6.412494579,5.75,0.11
5/21/2013,96.16000366,1377.800049,9727.700195,1669.160034,5188.557129,13.36999989,6.412494579,5.75,0.11
5/22/2013,94.27999878,1367.599976,9734.299805,1655.349976,5207.795898,13.81999969,6.412494579,5.75,0.11
5/23/2013,94.25,1392,9736.900391,1650.51001,5121.203613,14.06999969,6.412494579,5.75,0.11
5/24/2013,94.15000153,1386.800049,9744,1649.599976,5154.89209,13.98999977,6.412494579,5.75,0.11
5/27/2013,94.15000153,1386.800049,9744,1649.599976,5084.938477,13.98999977,6.412494579,5.75,0.11
5/28/2013,95.01000214,1379.099976,9760.200195,1660.060059,5176.033203,14.47999954,6.412494579,5.75,0.11
5/29/2013,93.12999725,1391.300049,9763.799805,1648.359985,5200.490723,14.82999992,6.412494579,5.75,0.11
5/30/2013,93.61000061,1411.5,9772.900391,1654.410034,5129.447266,14.52999973,6.412494579,5.75,0.11
5/31/2013,91.97000122,1392.599976,9778.200195,1630.73999,5068.430664,16.29999924,6.412494579,5.75,0.11
6/3/2013,93.44999695,1411.699951,9612.450195,1640.420044,4971.160645,16.28000069,6.412494579,6,0.09
6/4/2013,93.30999756,1397.099976,9776.599609,1631.380005,5021.416016,16.27000046,6.412494579,6,0.09
6/5/2013,93.73999786,1398.400024,9769.900391,1608.900024,5001.026367,17.5,6.412494579,6,0.09
6/6/2013,94.76000214,1415.699951,9762.799805,1622.560059,5001.026367,16.62999916,6.412494579,6,0.09
6/7/2013,96.02999878,1383,9764.5,1643.380005,4865.135254,15.14000034,6.412494579,6,0.09
6/10/2013,95.76999664,1386.199951,9764.5,1642.810059,4777.179688,15.43999958,6.412494579,6,0.09
6/11/2013,95.37999725,1377,9764.5,1626.130005,4609.768555,17.06999969,6.412494579,6,0.09
6/12/2013,95.87999725,1391.800049,9764.5,1612.52002,4697.700684,18.59000015,6.412494579,6,0.09
6/13/2013,96.69000244,1377.599976,9831.299805,1636.359985,4607.483887,16.40999985,6.412494579,6,0.09
6/14/2013,97.84999847,1387.300049,9854.5,1626.72998,4760.558594,17.14999962,6.412494579,6,0.09
6/17/2013,97.76999664,1382.800049,9612.450195,1639.040039,4774.318359,16.79999924,6.412494579,6,0.09
6/18/2013,98.44000244,1366.599976,9859.299805,1651.810059,4840.263672,16.61000061,6.412494579,6,0.09
6/19/2013,98.23999786,1373.599976,9877.200195,1628.930054,4806.46875,16.63999939,6.412494579,6,0.09
6/20/2013,95.40000153,1285.900024,9880.200195,1588.189941,4629.813965,20.48999977,6.412494579,6,0.09
6/21/2013,93.69000244,1291.599976,9897.400391,1592.430054,4515.196777,18.89999962,6.412494579,6,0.09
6/24/2013,95.18000031,1276.800049,9612.450195,1573.089966,4429.287598,20.11000061,6.412494579,6,0.09
6/25/2013,95.31999969,1274.800049,9901.799805,1588.030029,4418.699707,18.46999931,6.412494579,6,0.09
6/26/2013,95.5,1229.599976,9892,1603.26001,4587.549316,17.20999908,6.412494579,6,0.09
6/27/2013,97.05000305,1211.400024,9895.799805,1613.199951,4675.567383,16.86000061,6.412494579,6,0.09
6/28/2013,96.55999756,1223.800049,9897.200195,1606.280029,4818.70752,16.86000061,6.412494579,6,0.09
7/1/2013,97.98999786,1255.900024,9612.450195,1614.959961,4777.266602,16.37000084,6.412494579,6.5,0.09
7/2/2013,99.59999847,1243.599976,9898.200195,1614.079956,4728.52002,16.44000053,6.412494579,6.5,0.09
7/3/2013,101.2399979,1252.099976,9903.200195,1615.410034,4576.974609,16.20000076,6.412494579,6.5,0.09
7/4/2013,101.2399979,1252.099976,9910.700195,1615.410034,4581.754395,16.20000076,6.412494579,6.5,0.09
7/5/2013,103.2200012,1212.900024,9911,1631.890015,4602.628418,14.89000034,6.412494579,6.5,0.09
7/8/2013,103.1399994,1234.900024,9918,1640.459961,4433.452148,14.77999973,6.412494579,6.5,0.09
7/9/2013,103.5299988,1245.900024,9926.799805,1652.319946,4403.628418,14.35000038,6.412494579,6.5,0.09
7/10/2013,106.5199966,1247.400024,9928.799805,1652.619995,4478.469727,14.21000004,6.412494579,6.5,0.09
7/11/2013,104.9100037,1280.099976,9935.400391,1675.02002,4604.042969,14.01000023,6.412494579,6.5,0.09
7/12/2013,105.9499969,1277.800049,9968,1680.189941,4632.927734,13.84000015,6.412494579,6.5,0.09
7/15/2013,106.3199997,1283.800049,9612.450195,1682.5,4635.548828,13.78999996,6.412494579,6.5,0.09
7/16/2013,106,1290.800049,9989.200195,1676.26001,4643.85791,14.42000008,6.412494579,6.5,0.09
7/17/2013,106.4800034,1277.900024,10007,1680.910034,4678.818359,13.77999973,6.412494579,6.5,0.09
7/18/2013,108.0400009,1284.599976,10017,1689.369995,4720.251465,13.77000046,6.412494579,6.5,0.09
7/19/2013,108.0500031,1293.300049,10032,1692.089966,4724.227539,12.53999996,6.412494579,6.5,0.09
7/22/2013,106.9100037,1336.400024,9612.450195,1695.530029,4678.800293,12.28999996,6.412494579,6.5,0.09
7/23/2013,107.2300034,1335.099976,10037,1692.390015,4766.973633,12.65999985,6.412494579,6.5,0.09
7/24/2013,105.3899994,1319.699951,10171,1685.939941,4717.919434,13.18000031,6.412494579,6.5,0.09
7/25/2013,105.4899979,1329,10303,1690.25,4673.935547,12.97000027,6.412494579,6.5,0.09
7/26/2013,104.6999969,1321.699951,10240,1691.650024,4658.692871,12.72000027,6.412494579,6.5,0.09
7/29/2013,104.5500031,1328.400024,10269,1685.329956,4580.288086,13.39000034,6.412494579,6.5,0.09
7/30/2013,103.0800018,1324,10244,1685.959961,4608.309082,13.39000034,6.412494579,6.5,0.09
7/31/2013,105.0299988,1312.400024,10244,1685.72998,4610.197266,13.44999981,6.412494579,6.5,0.09
8/1/2013,107.8899994,1311,10250,1706.869995,4624.15625,12.93999958,6.412494579,7,0.08
8/2/2013,106.9400024,1310.599976,10252,1709.670044,4640.600098,11.97999954,6.412494579,7,0.08
8/5/2013,106.5599976,1302.599976,10029,1707.140015,4640.600098,11.84000015,6.412494579,7,0.08
8/6/2013,105.3000031,1283.199951,10256,1697.369995,4640.600098,12.72000027,6.412494579,7,0.08
8/7/2013,104.3700027,1286.099976,10257,1690.910034,4640.600098,12.97999954,6.412494579,7,0.08
8/8/2013,103.4000015,1310.699951,10257,1697.47998,4640.600098,12.72999954,6.412494579,7,0.08
8/9/2013,105.9700012,1312.900024,10256,1691.420044,4640.600098,13.40999985,6.412494579,7,0.08
8/12/2013,106.1100006,1334.699951,10262,1689.469971,4597.601074,12.81000042,6.412494579,7,0.08
8/13/2013,106.8300018,1321.199951,10309,1694.160034,4652.21582,12.31000042,6.412494579,7,0.08
8/14/2013,106.8499985,1334,10308,1685.390015,4699.549805,13.03999996,6.412494579,7,0.08
8/15/2013,107.3300018,1361.599976,10265,1661.319946,4684.946289,14.72999954,6.412494579,7,0.08
8/16/2013,107.4599991,1371.699951,10390,1655.829956,4568.476074,14.36999989,6.412494579,7,0.08
8/19/2013,107.0999985,1366.199951,10509,1646.060059,4313.350098,15.10000038,6.412494579,7,0.08
8/20/2013,104.9700012,1373.099976,10664,1652.349976,4174.820313,14.90999985,6.412494579,7,0.08
8/21/2013,103.8499985,1370.599976,10657,1642.800049,4218.28418,15.93999958,6.412494579,7,0.08
8/22/2013,105.0299988,1371.199951,10747,1656.959961,4171.250488,14.76000023,6.412494579,7,0.08
8/23/2013,106.4199982,1395.699951,10790,1663.5,4169.664551,13.97999954,6.412494579,7,0.08
8/26/2013,105.9199982,1393,11005,1656.780029,4120.508301,14.98999977,6.412494579,7,0.08
8/27/2013,109.0100021,1420.599976,10817,1630.47998,3967.687744,16.77000046,6.412494579,7,0.08
8/28/2013,110.0999985,1419,10897,1634.959961,4026.318604,16.48999977,6.412494579,7,0.08
8/29/2013,108.8000031,1412.900024,10917,1638.170044,4103.433105,16.80999947,6.412494579,7,0.08
8/30/2013,107.6500015,1396.099976,10908,1632.969971,4194.925781,17.01000023,6.412494579,7,0.08
9/2/2013,107.6500015,1396.099976,10895,1632.969971,4101.073242,17.01000023,6.412494579,7.25,0.08
9/3/2013,108.5400009,1412,10950,1639.77002,4163.850098,16.61000061,6.412494579,7.25,0.08
9/4/2013,107.2300034,1389.900024,11037,1653.079956,4073.296631,15.88000011,6.412494579,7.25,0.08
9/5/2013,108.3700027,1373.099976,11097,1655.079956,4050.706299,15.77000046,6.412494579,7.25,0.08
9/6/2013,110.5299988,1386.699951,11098,1655.170044,4072.195557,15.85000038,6.412494579,7.25,0.08
9/9/2013,109.5199966,1386.800049,11150,1671.709961,4191.094727,15.63000011,6.412494579,7.25,0.08
9/10/2013,107.3899994,1364.099976,11132,1683.98999,4357.973633,14.52999973,6.412494579,7.25,0.08
9/11/2013,107.5599976,1363.900024,11210,1689.130005,4349.249512,13.81999969,6.412494579,7.25,0.08
9/12/2013,108.5999985,1330.400024,11318,1683.420044,4356.435547,14.28999996,6.412494579,7.25,0.08
9/13/2013,108.2099991,1308.400024,11322,1687.98999,4375.368652,14.15999985,6.412494579,7.25,0.08
9/16/2013,106.5899963,1317.900024,11213,1697.599976,4522.0625,14.38000011,6.412494579,7.25,0.08
9/17/2013,105.4199982,1309.5,11349,1704.76001,4517.444824,14.52999973,6.412494579,7.25,0.08
9/18/2013,108.0699997,1307.800049,11417,1725.52002,4463.080078,13.59000015,6.412494579,7.25,0.08
9/19/2013,106.3899994,1369.400024,11449,1722.339966,4670.55127,13.15999985,6.412494579,7.25,0.08
9/20/2013,104.6800003,1332.5,11255,1709.910034,4583.649414,13.11999989,6.412494579,7.25,0.08
9/23/2013,103.5899963,1326.900024,11325,1701.839966,4562.679688,14.31000042,6.412494579,7.25,0.08
9/24/2013,103.1299973,1316,11417,1697.420044,4460.239746,14.07999992,6.412494579,7.25,0.08
9/25/2013,102.6600037,1335.900024,11443,1692.77002,4406.595703,14.01000023,6.412494579,7.25,0.08
9/26/2013,103.0299988,1323.599976,11457,1698.670044,4405.72168,14.06000042,6.412494579,7.25,0.08
9/27/2013,102.8700027,1338.400024,11453,1691.75,4423.546875,15.46000004,6.412494579,7.25,0.08
9/30/2013,102.3300018,1326.5,11552,1681.550049,4316.007324,16.60000038,6.412494579,7.25,0.08
10/1/2013,102.0400009,1286,11552,1695,4345.729492,15.53999996,6.412494579,7.25,0.09
10/2/2013,104.0999985,1320.599976,11476,1693.869995,4387.433105,16.60000038,6.412494579,7.25,0.09
10/3/2013,103.3099976,1317.400024,11503,1678.660034,4418.470703,17.67000008,6.412494579,7.25,0.09
10/4/2013,103.8399963,1309.699951,11500,1690.5,4389.17627,16.73999977,6.412494579,7.25,0.09
10/7/2013,103.0299988,1324.800049,11480,1676.119995,4374.788574,19.40999985,6.412494579,7.25,0.09
10/8/2013,103.4899979,1324.199951,11480,1655.449951,4432.333984,20.34000015,6.412494579,7.25,0.09
10/9/2013,101.6100006,1306.900024,11489,1656.400024,4457.264648,19.60000038,6.412494579,7.25,0.09
10/10/2013,103.0100021,1296.599976,11504,1692.560059,4486.503906,16.47999954,6.412494579,7.25,0.09
10/11/2013,102.0199966,1268,11463,1703.199951,4519.736328,15.72000027,6.412494579,7.25,0.09
10/14/2013,102.4100037,1276.400024,10787,1710.140015,4519.736328,16.06999969,6.412494579,7.25,0.09
10/15/2013,101.2099991,1273,11337,1698.060059,4519.736328,18.65999985,6.412494579,7.25,0.09
10/16/2013,102.2900009,1282,11339,1721.540039,4492.085938,14.71000004,6.412494579,7.25,0.09
10/17/2013,100.6699982,1322.699951,11339,1733.150024,4518.754395,13.47999954,6.412494579,7.25,0.09
10/18/2013,100.8099976,1314.400024,11303,1744.5,4546.394043,13.03999996,6.412494579,7.25,0.09
10/21/2013,99.22000122,1315.699951,10758,1744.660034,4578,13.15999985,6.412494579,7.25,0.09
10/22/2013,97.80000305,1342.5,11307,1754.670044,4512.567871,13.32999992,6.412494579,7.25,0.09
10/23/2013,96.86000061,1333.900024,11264,1746.380005,4546.322266,13.42000008,6.412494579,7.25,0.09
10/24/2013,97.11000061,1350.199951,11244,1752.069946,4594.666504,13.19999981,6.412494579,7.25,0.09
